hash,hash_after,subject,cjk_count,cjk_count_after
1346ebc624b7061514be45f19bea0e522a227b34,651c4ceedeea2fddc493d42cb7786e6b8866fa89,fix(wenshu): v0.38 P2 -- copy SPM i18n bundle into .app at build time,0,0
e8611c06b058f7f4235e8e47bcb86161e4247832,f3059121034d9708d0b74e985e41953b74084b10,fix(wenshu): B-11 -- inject appState into Settings scene to fix open-Settings crash,0,0
97b5969240ce0481cc532b449ac3bfdb2813d194,7bc6fee35dada2b74bafbb65ce78990648d20ec5,fix(wenshu): H-1 SkillsSettingsView skills state-flow,0,0
f0aa312bf77b7ffb92e0fc7ece827743e3942ddb,6a628d1f48be05d1e9d739929ac0dea6a509ef38,feat(wenshu): B-10 re-attempt -- embed entitlements at codesign + flip default backend to AppleKeychainStore,0,0
86d79faba2ba8aa8ab72b71f0814000bd521bf2d,777fc89a209703bc19e57c54b3e3e3c2b252fbe9,"fix(wenshu): B-10 split phase A/B -- keep InMemoryKeychainStore default (= ad-hoc + SIGKILL), add comment block",0,0
bc119737587c4945498b3b2fc7c750c2aefc70f2,07b1a6870826b4ac1266b797385cb2fca7108434,fix(wenshu): B-10 phase A complete -- entitlement scaffold + backend flip (phase B pending Apple Dev Program),0,0
69395b0d1575eca3f780d98ab44cd71780edbd28,64714ebe86ae611eea8a2485833fca20b4bdaf70,fix(wenshu): B-12 disabled-state UX for Kanban + Todo '+' buttons,0,0
bbcbb4660d6297e51ffa6e7e5cd517b0d7ee4b38,a94319066ed2e9ca69b5abd5fad480258979fdd2,feat(wenshu): B-13 scope-aware Kanban/Todo data layer + TaskScope enum,0,0
71312fa4b98f0d7e5bd25cd72e572efe8c2c9bff,80f4009b9931f4512909f0d4b78f0dc828d34d33,feat(wenshu): B-13 scope picker in Kanban/Todo views + Todo visual distinction,0,0
1bd5f4c772df9653206fdacca3b45ac3be76fce2,42d89c6b9ae93bc7f8a26457e813666db9062633,docs(wenshu): honest 43-module hermes port coverage per gap audit,27,0
114a00c39e5d3af32c11fb5e11379288417f2872,c8bcb715ae45021679121b76576ba690bc37b134,feat(wenshu): TICKET-HERMES-GAP-004 -- port shell_hooks.py to Tool/ShellHookChain.swift + wire ToolExecutor,0,0
1568fcca163f7ba796a91de4eb3bc21009a76ff4,0a5a3694ba5be2097a9c904bc03b23ca0a804cb8,fix(wenshu): v0.39 ticket 001 package dep + restore WIP file (= unblock build),0,0
2b13bb8c1481ff21a95bd20deced73ac87b74035,7fbfd49a344a9a2d7f2e66f60740f35eea15e26e,feat(wenshu): TICKET-HERMES-GAP-007 -- port retry_utils.py to Auth/RetryUtils.swift + wire into RateLimitTracker,0,0
8180c363daeeb8941f5f84bd257c1efefdd207ba,f26f83f38a49ebdb232b8b13a671a43e9fd348cc,test(wenshu): GAP-007 followup -- add RetryUtilsTests.swift (= 7 round-trip tests for RetryUtils helper),0,0
1b5b038debc7f8cae779f8a0fb1a404b1aad59a4,190655d3eb75bb91a36e36b9ae30cad64c8fa78f,test(wenshu): TICKET-HERMES-GAP-002 -- add RequestHelpersTests covering all 4 builders + 3 decoders + 2 connector byte-parity checks,0,0
501ac4f8644c50811b909d72791477290ef3e6d8,1dfc5f29622ab8e5611be94352ff272477b3f7b6,fix(wenshu): unblock build -- stub WIP file's missing types + fix tests,0,0
daf5af5bb92b27fd957a544291a585a1f6ade8fc,e20eb98397c1e4084e8af7298077c316fa81f11b,fix(wenshu): v0.39 ticket 001-A/B -- default new tabs to .edit mode + nil-safe editor services,20,0
1ef202d6e55299a7e9278b64af777d2dcfc5c47b,7cceb2b014c026a0d2881706f6e872eb83cd0f09,feat(wenshu): v0.39 ticket 001-C -- mode toggle button in editor tab strip (= preview <-> edit switcher),10,0
ef3ebbe82324c5b2fae49ca9005fec92b3b3aa47,7e9963e62630e2554d0da6ac187562467f93d8aa,fix(wenshu): v0.39 ticket 001-A-extended -- EditorTab init default mode = .edit,0,0
8ec0fc65dc1c8822c1cf8761eeb3d780215d4c92,2d87ebb8f014e8886e96391504cff8b7c7d1693d,fix(wenshu): v0.39 ticket 001-A-extended -- migrate existing .preview tabs to .edit on .onAppear,0,0
a661e290fcbe0146538f3e00998cb06fce4a114a,fbcf2999b0a66ec7931423b63f2e4ff995f01b3d,feat(wenshu): v0.39 ticket 001 -- ReferenceLibraryWikiLinkResolver + ReferenceLibraryImageProvider + WenshuMarkdownEditor + adapter tests,0,0
19edb70a2dbc7a7725a434bd30feb9bb9ee20221,8b771cfaf42411747ac757879a01c43bd112de26,feat(wenshu): TICKET-HERMES-GAP-001 -- port prompt_builder.py to Conversation/PromptBuilder.swift,0,0
d6aa59b836fc660007651854b2acee6d2586891e,b3feb2c30a625b12adb5947a0fab9faf668f5dfe,feat(wenshu): TICKET-HERMES-GAP-003 -- port agent_runtime_helpers.py to Agent/Runtime/RuntimeHelpers.swift + wire ConversationLoop,0,0
8e0752f949c09b515d11a8eed1d074faa0a08a4a,c443f399553da35256d38aaa1f0ca52544f47d60,feat(wenshu): TICKET-HERMES-GAP-005 -- port secret_scope.py + secret_sources/ to Auth/SecretScope.swift,0,0
7ba829a8aadce14ab6d0e29f61283294323da4e7,26c7589a0e1161dc0f9a61a9eb9a5ef177d790a2,feat(wenshu): TICKET-HERMES-GAP-006 -- port skill_bundles.py to Agent/Skill/SkillBundles.swift,0,0
b838775b04cdd94f11ff2bba447047e9739c8a12,ce3e0a870811d9180639cd4e580d7448532df8b6,feat(wenshu): TICKET-HERMES-GAP-008 -- port tool_dispatch_helpers.py to Tool/ToolDispatchHelpers.swift,0,0
d9bcb0a9d0256c826b1d6987055d9a716465fb0e,8eb56d3b405dd0a4e97b9bea751d4c51c106b26a,feat(wenshu): TICKET-HERMES-GAP-008 -- port tool_dispatch_helpers.py to Tool/ToolDispatchHelpers.swift + wire ToolExecutor,0,0
020b3aa8ed4032ad13cf8c15a4a82ffeb203797b,f5492d06110936497a099d02a42a94d9c13559ba,feat(wenshu): B-01 residue -- 6 remaining English user-facing strings via Apple API String(localized:),20,0
f5a2659d4966c523f276d6891966e9dc477d2409,3d995eef986ff45f007c39ee894933853f081853,chore(wenshu): B-03 T3b -- extend translate-commit-bodies.sh lookup table with 7 live phrases,15,0
18cef8e50490e8cfa20992121c7abb47bb644cf7,4863ccb27b2f9f91fff180c25856b2b6049a59df,fix(wenshu): B-03 T3b -- repair msg-filter body-loss bug in translate-commit-bodies.sh,0,0
8f52263b4c7a3f545d75f9e002dfc81ad03433bd,efcb402f6f5fe6be8a8ea2a2ad8c77a46d0674ce,fix(wenshu): B-03 T3b -- embed write_msg_filter_py into msg-filter for filter-branch,0,0
3a4b04bbe7b87f73b3983c6728ad384b62df3a9b,25dea412a9671515888c0d1e080707b26b96096b,fix(wenshu): B-03 T3b -- inline write_msg_filter_py inside FILTER heredoc (= forward-call bug),0,0
659f390ce6ff86d90aeeecf595b261a3ec308532,0b2befae854751190dc5de3f05364ca37ff67dfb,fix(wenshu): B-03 T3b -- preserve trailing \n in stdin read (= empty-body commit double-print bug),0,0
